"Component","Origin","License","Copyright"
"csbindgen","https://github.com/Cysharp/csbindgen/","['MIT']","[' c Union StructLayoutLayoutKind.Explicit Struct', 'c Struct StructLayoutLayoutKind.Sequential Struct']"
"dario.cat/mergo","https://dario.cat/mergo","['BSD-3-Clause']","['Dario Castane', 'The Go Authors']"
"diff","https://github.com/utkarshkukreti/diff.rs","['MIT', 'Apache-2.0']","['Utkarsh Kukreti <utkarshkukreti@gmail.com>']"
"errno","https://github.com/lambda-fairy/rust-errno","['MIT', 'Apache-2.0']","[' Copyright 2014 The Rust Project', ' Copyright 2015 The Rust Project', 'Copyright c 2014 Chris Wong']"
"fastrand","https://github.com/smol-rs/fastrand","['Apache-2.0', 'MIT']","['Stjepan Glavina <stjepang@gmail.com>']"
"getrandom","https://github.com/rust-random/getrandom","['MIT', 'Apache-2.0']","[' Copyright c 2018-2024 The rust-random Project', ' Copyright c 2018-2024 The rust-random Project Developers', 'Copyright c 2014 The Rust Project']"
"github.com/Azure/go-ansiterm","https://github.com/Azure/go-ansiterm","['MIT']","['Microsoft Corporation']"
"github.com/BurntSushi/toml","https://github.com/BurntSushi/toml","['MIT']","['TOML authors']"
"github.com/DataDog/agent-payload/v5","https://github.com/DataDog/agent-payload/tree/master/v5","['BSD-3-Clause']","['Datadog, Inc.']"
"github.com/DataDog/datadog-agent/comp/netflow/payload","https://github.com/DataDog/datadog-agent/tree/main/comp/netflow/payload","['Apache-2.0']","['Datadog, Inc.']"
"github.com/DataDog/datadog-agent/pkg/proto","https://github.com/DataDog/datadog-agent/tree/main/pkg/proto","['Apache-2.0']","['Datadog, Inc.']"
"github.com/DataDog/datadog-agent/pkg/util/optional","https://github.com/DataDog/datadog-agent/tree/main/pkg/util/optional","['Apache-2.0']","['Datadog, Inc.']"
"github.com/DataDog/datadog-agent/pkg/util/scrubber","https://github.com/DataDog/datadog-agent/tree/main/pkg/util/scrubber","['Apache-2.0']","['Datadog, Inc.']"
"github.com/DataDog/datadog-agent/pkg/version","https://github.com/DataDog/datadog-agent/tree/main/pkg/version","['Apache-2.0']","['Datadog, Inc.']"
"github.com/DataDog/datadog-agent/test/fakeintake","https://github.com/DataDog/datadog-agent/tree/main/test/fakeintake","['Apache-2.0']","['Datadog, Inc.']"
"github.com/DataDog/datadog-agent/test/new-e2e","https://github.com/DataDog/datadog-agent/tree/main/test/new-e2e","['Apache-2.0']","['Datadog, Inc.']"
"github.com/DataDog/datadog-api-client-go/v2","https://github.com/DataDog/datadog-api-client-go/tree/master/v2","['Apache-2.0']","['Datadog, Inc.']"
"github.com/DataDog/inject-browser-sdk/injector_IIS/test/e2e_tests","https://github.com/DataDog/inject-browser-sdk/tree/main/injector_IIS/test/e2e_tests","['Apache-2.0']","['Datadog Inc.', 'Datadog, Inc.']"
"github.com/DataDog/inject-browser-sdk/installer/configurator","https://github.com/DataDog/inject-browser-sdk/tree/main/installer/configurator","['Apache-2.0']","['Datadog Inc.', 'Datadog, Inc.']"
"github.com/DataDog/mmh3","https://github.com/DataDog/mmh3","['MIT']","['Datadog, Inc.']"
"github.com/DataDog/test-infra-definitions","https://github.com/DataDog/test-infra-definitions","['Apache-2.0']","['DataDog']"
"github.com/DataDog/zstd","https://github.com/DataDog/zstd","['BSD-2-Clause', 'BSD-3-Clause']","['Datadog']"
"github.com/DataDog/zstd_0","https://github.com/DataDog/zstd_0","['BSD-2-Clause', 'BSD-3-Clause']","['Datadog']"
"github.com/Masterminds/semver","https://github.com/Masterminds/semver","['MIT']","['Matt Butcher and Matt Farina']"
"github.com/Microsoft/go-winio","https://github.com/Microsoft/go-winio","['MIT']","['Microsoft']"
"github.com/ProtonMail/go-crypto","https://github.com/ProtonMail/go-crypto","['BSD-3-Clause']","['The Go Authors']"
"github.com/aead/chacha20","https://github.com/aead/chacha20","['MIT']","['Andreas Auernhammer']"
"github.com/agext/levenshtein","https://github.com/agext/levenshtein","['Apache-2.0']","['ALRUX Inc.']"
"github.com/alessio/shellescape","https://github.com/alessio/shellescape","['MIT']","['Alessio Treglia']"
"github.com/apparentlymart/go-textseg/v15","https://github.com/apparentlymart/go-textseg/tree/master/v15","['MIT', 'Apache-2.0', 'LicenseRef-scancode-unicode']","['Couchbase, Inc.', 'Martin Atkins', 'Unicode, Inc.']"
"github.com/atotto/clipboard","https://github.com/atotto/clipboard","['BSD-3-Clause']","['Ato Araki']"
"github.com/aws/aws-sdk-go-v2","https://github.com/aws/aws-sdk-go-v2","['Apache-2.0']","['Amazon.com, Inc. or its affiliates', 'Stripe, Inc.', 'The Go Authors']"
"github.com/aws/aws-sdk-go-v2/aws/protocol/eventstream","https://github.com/aws/aws-sdk-go-v2/tree/main/aws/protocol/eventstream","['Apache-2.0']","['Amazon.com, Inc. or its affiliates', 'Stripe, Inc.']"
"github.com/aws/aws-sdk-go-v2/config","https://github.com/aws/aws-sdk-go-v2/tree/main/config","['Apache-2.0']","['Amazon.com, Inc. or its affiliates', 'Stripe, Inc.']"
"github.com/aws/aws-sdk-go-v2/credentials","https://github.com/aws/aws-sdk-go-v2/tree/main/credentials","['Apache-2.0']","['Amazon.com, Inc. or its affiliates', 'Stripe, Inc.']"
"github.com/aws/aws-sdk-go-v2/feature/ec2/imds","https://github.com/aws/aws-sdk-go-v2/tree/main/feature/ec2/imds","['Apache-2.0']","['Amazon.com, Inc. or its affiliates', 'Stripe, Inc.']"
"github.com/aws/aws-sdk-go-v2/internal/configsources","https://github.com/aws/aws-sdk-go-v2/tree/main/internal/configsources","['Apache-2.0']","['Amazon.com, Inc. or its affiliates', 'Stripe, Inc.']"
"github.com/aws/aws-sdk-go-v2/internal/endpoints/v2","https://github.com/aws/aws-sdk-go-v2/tree/main/internal/endpoints/v2","['Apache-2.0']","['Amazon.com, Inc. or its affiliates', 'Stripe, Inc.']"
"github.com/aws/aws-sdk-go-v2/internal/ini","https://github.com/aws/aws-sdk-go-v2/tree/main/internal/ini","['Apache-2.0']","['Amazon.com, Inc. or its affiliates', 'Stripe, Inc.']"
"github.com/aws/aws-sdk-go-v2/internal/v4a","https://github.com/aws/aws-sdk-go-v2/tree/main/internal/v4a","['Apache-2.0']","['Amazon.com, Inc. or its affiliates', 'Stripe, Inc.']"
"github.com/aws/aws-sdk-go-v2/service/ecr","https://github.com/aws/aws-sdk-go-v2/tree/main/service/ecr","['Apache-2.0']","['Amazon.com, Inc. or its affiliates', 'Stripe, Inc.']"
"github.com/aws/aws-sdk-go-v2/service/ecs","https://github.com/aws/aws-sdk-go-v2/tree/main/service/ecs","['Apache-2.0']","['Amazon.com, Inc. or its affiliates', 'Stripe, Inc.']"
"github.com/aws/aws-sdk-go-v2/service/internal/accept-encoding","https://github.com/aws/aws-sdk-go-v2/tree/main/service/internal/accept-encoding","['Apache-2.0']","['Amazon.com, Inc. or its affiliates', 'Stripe, Inc.']"
"github.com/aws/aws-sdk-go-v2/service/internal/checksum","https://github.com/aws/aws-sdk-go-v2/tree/main/service/internal/checksum","['Apache-2.0']","['Amazon.com, Inc. or its affiliates', 'Stripe, Inc.']"
"github.com/aws/aws-sdk-go-v2/service/internal/presigned-url","https://github.com/aws/aws-sdk-go-v2/tree/main/service/internal/presigned-url","['Apache-2.0']","['Amazon.com, Inc. or its affiliates', 'Stripe, Inc.']"
"github.com/aws/aws-sdk-go-v2/service/internal/s3shared","https://github.com/aws/aws-sdk-go-v2/tree/main/service/internal/s3shared","['Apache-2.0']","['Amazon.com, Inc. or its affiliates', 'Stripe, Inc.']"
"github.com/aws/aws-sdk-go-v2/service/s3","https://github.com/aws/aws-sdk-go-v2/tree/main/service/s3","['Apache-2.0']","['Amazon.com, Inc. or its affiliates', 'Stripe, Inc.']"
"github.com/aws/aws-sdk-go-v2/service/ssm","https://github.com/aws/aws-sdk-go-v2/tree/main/service/ssm","['Apache-2.0']","['Amazon.com, Inc. or its affiliates', 'Stripe, Inc.']"
"github.com/aws/aws-sdk-go-v2/service/sso","https://github.com/aws/aws-sdk-go-v2/tree/main/service/sso","['Apache-2.0']","['Amazon.com, Inc. or its affiliates', 'Stripe, Inc.']"
"github.com/aws/aws-sdk-go-v2/service/ssooidc","https://github.com/aws/aws-sdk-go-v2/tree/main/service/ssooidc","['Apache-2.0']","['Amazon.com, Inc. or its affiliates', 'Stripe, Inc.']"
"github.com/aws/aws-sdk-go-v2/service/sts","https://github.com/aws/aws-sdk-go-v2/tree/main/service/sts","['Apache-2.0']","['Amazon.com, Inc. or its affiliates', 'Stripe, Inc.']"
"github.com/aws/smithy-go","https://github.com/aws/smithy-go","['Apache-2.0']","['Amazon.com, Inc. or its affiliates', 'The Go Authors']"
"github.com/aymanbagabas/go-osc52/v2","https://github.com/aymanbagabas/go-osc52/tree/master/v2","['MIT']","['Ayman Bagabas']"
"github.com/blang/semver","https://github.com/blang/semver","['MIT']","['Benedikt Lang']"
"github.com/cenkalti/backoff","https://github.com/cenkalti/backoff","['MIT']","['Cenk Alti']"
"github.com/cenkalti/backoff/v4","https://github.com/cenkalti/backoff/tree/v5/v4","['MIT']","['Cenk Alti']"
"github.com/charmbracelet/bubbles","https://github.com/charmbracelet/bubbles","['MIT']","['Charmbracelet, Inc']"
"github.com/charmbracelet/bubbletea","https://github.com/charmbracelet/bubbletea","['MIT']","['Charmbracelet, Inc']"
"github.com/charmbracelet/lipgloss","https://github.com/charmbracelet/lipgloss","['MIT']","['Charmbracelet, Inc']"
"github.com/cheggaaa/pb","https://github.com/cheggaaa/pb","['BSD-3-Clause']","['Sergey Cherepanov']"
"github.com/cloudflare/circl","https://github.com/cloudflare/circl","['BSD-3-Clause']","['Brendan McMillion', 'Cloudflare', 'The Go Authors']"
"github.com/containerd/console","https://github.com/containerd/console","['Apache-2.0']","['containerd']"
"github.com/cyphar/filepath-securejoin","https://github.com/cyphar/filepath-securejoin","['BSD-3-Clause']","['Docker Inc & Go Authors', 'SUSE LLC.']"
"github.com/davecgh/go-spew","https://github.com/davecgh/go-spew","['ISC']","['Dave Collins']"
"github.com/distribution/reference","https://github.com/distribution/reference","['Apache-2.0']","['distribution']"
"github.com/djherbis/times","https://github.com/djherbis/times","['MIT']","['Dustin H']"
"github.com/docker/cli","https://github.com/docker/cli","['Apache-2.0']","['Docker, Inc.']"
"github.com/docker/docker","https://github.com/docker/docker","['Apache-2.0']","['Docker, Inc.', 'John Howard']"
"github.com/docker/go-connections","https://github.com/docker/go-connections","['Apache-2.0']","['Docker, Inc.']"
"github.com/docker/go-units","https://github.com/docker/go-units","['Apache-2.0']","['Docker, Inc.']"
"github.com/emicklei/go-restful/v3","https://github.com/emicklei/go-restful/tree/v3/v3","['MIT']","['Ernest Micklei']"
"github.com/emirpasic/gods","https://github.com/emirpasic/gods","['BSD-2-Clause', 'ISC']","['Benjamin Scher Purcell', 'Emir Pasic']"
"github.com/felixge/httpsnoop","https://github.com/felixge/httpsnoop","['MIT']","['Felix Geisendorfer']"
"github.com/fsnotify/fsnotify","https://github.com/fsnotify/fsnotify","['BSD-3-Clause']","['The Go Authors', 'fsnotify Authors']"
"github.com/go-git/gcfg","https://github.com/go-git/gcfg","['BSD-3-Clause']","['Peter Suranyi', 'The Go Authors']"
"github.com/go-git/go-billy/v5","https://github.com/go-git/go-billy/tree/main/v5","['Apache-2.0']","['Sourced Technologies S.L.']"
"github.com/go-git/go-git/v5","https://github.com/go-git/go-git/tree/main/v5","['Apache-2.0']","['Sourced Technologies, S.L.']"
"github.com/go-logr/logr","https://github.com/go-logr/logr","['Apache-2.0']","['go-logr']"
"github.com/go-logr/stdr","https://github.com/go-logr/stdr","['Apache-2.0']","['go-logr']"
"github.com/go-openapi/jsonpointer","https://github.com/go-openapi/jsonpointer","['Apache-2.0']","['go-openapi']"
"github.com/go-openapi/jsonreference","https://github.com/go-openapi/jsonreference","['Apache-2.0']","['go-openapi']"
"github.com/go-openapi/swag","https://github.com/go-openapi/swag","['Apache-2.0']","['go-openapi']"
"github.com/goccy/go-json","https://github.com/goccy/go-json","['MIT']","['Masaaki Goshima']"
"github.com/gogo/protobuf","https://github.com/gogo/protobuf","['BSD-3-Clause']","['The Go Authors', 'The GoGo Authors']"
"github.com/golang/glog","https://github.com/golang/glog","['Apache-2.0']","['golang']"
"github.com/golang/groupcache","https://github.com/golang/groupcache","['Apache-2.0']","['golang']"
"github.com/golang/protobuf","https://github.com/golang/protobuf","['BSD-3-Clause']","['The Go Authors']"
"github.com/google/gnostic-models","https://github.com/google/gnostic-models","['Apache-2.0']","['google']"
"github.com/google/go-cmp","https://github.com/google/go-cmp","['BSD-3-Clause']","['The Go Authors']"
"github.com/google/go-github","https://github.com/google/go-github","['BSD-3-Clause']","['The go-github AUTHORS.']"
"github.com/google/go-querystring","https://github.com/google/go-querystring","['BSD-3-Clause']","['Google']"
"github.com/google/gofuzz","https://github.com/google/gofuzz","['Apache-2.0']","['google']"
"github.com/google/uuid","https://github.com/google/uuid","['BSD-3-Clause']","['Google Inc.']"
"github.com/gorilla/websocket","https://github.com/gorilla/websocket","['BSD-2-Clause']","['The Gorilla WebSocket Authors']"
"github.com/grpc-ecosystem/grpc-opentracing","https://github.com/grpc-ecosystem/grpc-opentracing","['BSD-3-Clause']","['gRPC Ecosystem']"
"github.com/hashicorp/errwrap","https://github.com/hashicorp/errwrap","['MPL-2.0']","['HashiCorp, Inc.']"
"github.com/hashicorp/go-multierror","https://github.com/hashicorp/go-multierror","['MPL-2.0']","['HashiCorp, Inc.']"
"github.com/hashicorp/hcl/v2","https://github.com/hashicorp/hcl/tree/main/v2","['MPL-2.0']","['HashiCorp, Inc.']"
"github.com/imdario/mergo","https://github.com/imdario/mergo","['BSD-3-Clause']","['Dario Castane', 'The Go Authors']"
"github.com/inconshreveable/mousetrap","https://github.com/inconshreveable/mousetrap","['Apache-2.0']","['Alan Shreve']"
"github.com/jbenet/go-context","https://github.com/jbenet/go-context","['MIT']","['Juan Batiz-Benet']"
"github.com/jmespath/go-jmespath","https://github.com/jmespath/go-jmespath","['Apache-2.0']","['James Saryerwinnie']"
"github.com/josharian/intern","https://github.com/josharian/intern","['MIT']","['Josh Bleecher Snyder']"
"github.com/json-iterator/go","https://github.com/json-iterator/go","['MIT']","['json-iterator']"
"github.com/kevinburke/ssh_config","https://github.com/kevinburke/ssh_config","['MIT']","['Kevin Burke', 'Thomas Pelletier, Eric Anderton']"
"github.com/kr/fs","https://github.com/kr/fs","['BSD-3-Clause']","['The Go Authors']"
"github.com/lucasb-eyer/go-colorful","https://github.com/lucasb-eyer/go-colorful","['MIT']","['Lucas Beyer']"
"github.com/mailru/easyjson","https://github.com/mailru/easyjson","['MIT']","['Mail.Ru Group']"
"github.com/mattn/go-isatty","https://github.com/mattn/go-isatty","['MIT']","['Yasuhiro MATSUMOTO']"
"github.com/mattn/go-localereader","https://github.com/mattn/go-localereader","['MIT']","['Yasuhiro Matsumoto']"
"github.com/mattn/go-runewidth","https://github.com/mattn/go-runewidth","['MIT']","['Yasuhiro Matsumoto']"
"github.com/mitchellh/go-ps","https://github.com/mitchellh/go-ps","['MIT']","['Mitchell Hashimoto']"
"github.com/mitchellh/go-wordwrap","https://github.com/mitchellh/go-wordwrap","['MIT']","['Mitchell Hashimoto']"
"github.com/moby/spdystream","https://github.com/moby/spdystream","['Apache-2.0']","['Docker Inc.']"
"github.com/modern-go/concurrent","https://github.com/modern-go/concurrent","['Apache-2.0']","['modern-go']"
"github.com/modern-go/reflect2","https://github.com/modern-go/reflect2","['Apache-2.0']","['modern-go']"
"github.com/muesli/ansi","https://github.com/muesli/ansi","['MIT']","['Christian Muehlhaeuser']"
"github.com/muesli/cancelreader","https://github.com/muesli/cancelreader","['MIT']","['Erik Geiser and Christian Muehlhaeuser']"
"github.com/muesli/reflow","https://github.com/muesli/reflow","['MIT']","['Christian Muehlhaeuser']"
"github.com/muesli/termenv","https://github.com/muesli/termenv","['MIT']","['Christian Muehlhaeuser']"
"github.com/munnerz/goautoneg","https://github.com/munnerz/goautoneg","['BSD-3-Clause']","['Open Knowledge Foundation Ltd.']"
"github.com/mxk/go-flowrate","https://github.com/mxk/go-flowrate","['BSD-3-Clause']","['The Go-FlowRate Authors']"
"github.com/nxadm/tail","https://github.com/nxadm/tail","['MIT']","['99designs', 'ActiveState', 'Hewlett Packard Enterprise Development LP']"
"github.com/opencontainers/go-digest","https://github.com/opencontainers/go-digest","['Apache-2.0']","['Docker, Inc.', 'OCI Contributors']"
"github.com/opencontainers/image-spec","https://github.com/opencontainers/image-spec","['Apache-2.0']","['The Linux Foundation']"
"github.com/opentracing/basictracer-go","https://github.com/opentracing/basictracer-go","['Apache-2.0']","['opentracing']"
"github.com/opentracing/opentracing-go","https://github.com/opentracing/opentracing-go","['Apache-2.0']","['The OpenTracing Authors']"
"github.com/pgavlin/fx","https://github.com/pgavlin/fx","['MIT']","['Josh Baker']"
"github.com/philhofer/fwd","https://github.com/philhofer/fwd","['MIT']","['Philip Hofer']"
"github.com/pjbgf/sha1cd","https://github.com/pjbgf/sha1cd","['Apache-2.0']","['pjbgf']"
"github.com/pkg/errors","https://github.com/pkg/errors","['BSD-2-Clause']","['Dave Cheney']"
"github.com/pkg/sftp","https://github.com/pkg/sftp","['BSD-2-Clause']","['Dave Cheney']"
"github.com/pkg/term","https://github.com/pkg/term","['BSD-2-Clause']","['David Cheney']"
"github.com/pmezard/go-difflib","https://github.com/pmezard/go-difflib","['BSD-3-Clause']","['Patrick Mezard']"
"github.com/pulumi/appdash","https://github.com/pulumi/appdash","['MIT']","['Coda Hale', 'Sourcegraph, Inc.', 'Uber Technologies, Inc.']"
"github.com/pulumi/esc","https://github.com/pulumi/esc","['Apache-2.0']","['pulumi']"
"github.com/pulumi/pulumi-aws/sdk/v6","https://github.com/pulumi/pulumi-aws/tree/master/sdk/v6","['Apache-2.0']","['pulumi']"
"github.com/pulumi/pulumi-awsx/sdk/v2","https://github.com/pulumi/pulumi-awsx/tree/master/sdk/v2","['Apache-2.0']","['pulumi']"
"github.com/pulumi/pulumi-azure-native-sdk/v2","https://github.com/pulumi/pulumi-azure-native-sdk/tree/master/v2","['Apache-2.0']","['pulumi']"
"github.com/pulumi/pulumi-command/sdk","https://github.com/pulumi/pulumi-command/tree/master/sdk","['Apache-2.0']","['pulumi']"
"github.com/pulumi/pulumi-docker/sdk/v4","https://github.com/pulumi/pulumi-docker/tree/master/sdk/v4","['Apache-2.0']","['pulumi']"
"github.com/pulumi/pulumi-eks/sdk/v2","https://github.com/pulumi/pulumi-eks/tree/master/sdk/v2","['Apache-2.0']","['pulumi']"
"github.com/pulumi/pulumi-gcp/sdk/v6","https://github.com/pulumi/pulumi-gcp/tree/master/sdk/v6","['Apache-2.0']","['pulumi']"
"github.com/pulumi/pulumi-kubernetes/sdk/v4","https://github.com/pulumi/pulumi-kubernetes/tree/master/sdk/v4","['Apache-2.0']","['pulumi']"
"github.com/pulumi/pulumi-random/sdk/v4","https://github.com/pulumi/pulumi-random/tree/master/sdk/v4","['Apache-2.0']","['pulumi']"
"github.com/pulumi/pulumi-tls/sdk/v4","https://github.com/pulumi/pulumi-tls/tree/main/sdk/v4","['Apache-2.0']","['pulumi']"
"github.com/pulumi/pulumi/sdk/v3","https://github.com/pulumi/pulumi/tree/master/sdk/v3","['Apache-2.0']","['pulumi']"
"github.com/pulumiverse/pulumi-time/sdk","https://github.com/pulumiverse/pulumi-time/tree/main/sdk","['Apache-2.0']","['pulumiverse']"
"github.com/rivo/uniseg","https://github.com/rivo/uniseg","['MIT']","['Oliver Kuederle']"
"github.com/rogpeppe/go-internal","https://github.com/rogpeppe/go-internal","['BSD-3-Clause']","['The Go Authors']"
"github.com/sabhiram/go-gitignore","https://github.com/sabhiram/go-gitignore","['MIT']","['Shaba Abhiram']"
"github.com/samber/lo","https://github.com/samber/lo","['MIT']","['Samuel Berthe']"
"github.com/santhosh-tekuri/jsonschema/v5","https://github.com/santhosh-tekuri/jsonschema/tree/boon/v5","['Apache-2.0']","['santhosh-tekuri']"
"github.com/sergi/go-diff","https://github.com/sergi/go-diff","['MIT']","['The go-diff Authors']"
"github.com/sirupsen/logrus","https://github.com/sirupsen/logrus","['MIT']","['Simon Eskildsen']"
"github.com/skeema/knownhosts","https://github.com/skeema/knownhosts","['Apache-2.0']","['Skeema LLC and the Skeema Knownhosts']"
"github.com/spf13/cast","https://github.com/spf13/cast","['MIT']","['Steve Francia']"
"github.com/spf13/cobra","https://github.com/spf13/cobra","['Apache-2.0']","['spf13']"
"github.com/spf13/pflag","https://github.com/spf13/pflag","['BSD-3-Clause']","['Alex Ogier', 'The Go Authors']"
"github.com/stretchr/objx","https://github.com/stretchr/objx","['MIT']","['Stretchr, Inc.', 'objx contributors']"
"github.com/stretchr/testify","https://github.com/stretchr/testify","['MIT']","['Mat Ryer, Tyler Bunnell and contributors']"
"github.com/texttheater/golang-levenshtein","https://github.com/texttheater/golang-levenshtein","['MIT']","['Kilian Evang and contributors']"
"github.com/tinylib/msgp","https://github.com/tinylib/msgp","['BSD-3-Clause', 'MIT']","['Philip Hofer', 'The Go Authors license at']"
"github.com/xanzy/ssh-agent","https://github.com/xanzy/ssh-agent","['Apache-2.0']","['xanzy']"
"github.com/zclconf/go-cty","https://github.com/zclconf/go-cty","['MIT']","['Martin Atkins']"
"github.com/zorkian/go-datadog-api","https://github.com/zorkian/go-datadog-api","['BSD-3-Clause']","['authors and contributors']"
"go.opentelemetry.io/contrib/instrumentation/net/http/otelhttp","https://go.opentelemetry.io/contrib/instrumentation/net/http/otelhttp","['Apache-2.0']","['OpenTelemetry']"
"go.opentelemetry.io/otel","https://go.opentelemetry.io/otel","['Apache-2.0']","['OpenTelemetry']"
"go.opentelemetry.io/otel/exporters/otlp/otlptrace","go.opentelemetry.io/otel/exporters/otlp/otlptrace","['Apache-2.0']","['OpenTelemetry']"
"go.opentelemetry.io/otel/metric","https://go.opentelemetry.io/otel/metric","['Apache-2.0']","['OpenTelemetry']"
"go.opentelemetry.io/otel/sdk","go.opentelemetry.io/otel/sdk","['Apache-2.0']","['OpenTelemetry']"
"go.opentelemetry.io/otel/trace","https://go.opentelemetry.io/otel/trace","['Apache-2.0']","['OpenTelemetry']"
"go.opentelemetry.io/proto/otlp","go.opentelemetry.io/proto/otlp","['Apache-2.0']","['OpenTelemetry']"
"go.uber.org/atomic","https://go.uber.org/atomic","['MIT']","['Uber Technologies, Inc.']"
"golang.org/x/crypto","https://golang.org/x/crypto","['BSD-3-Clause']","['The Go Authors']"
"golang.org/x/exp","https://golang.org/x/exp","['BSD-3-Clause']","['The Go Authors']"
"golang.org/x/mod","golang.org/x/mod","['Apache-2.0']","['The Go Authors']"
"golang.org/x/net","https://golang.org/x/net","['BSD-3-Clause']","['The Go Authors']"
"golang.org/x/oauth2","https://golang.org/x/oauth2","['BSD-3-Clause']","['The Go Authors']"
"golang.org/x/sync","https://golang.org/x/sync","['BSD-3-Clause']","['The Go Authors']"
"golang.org/x/sys","https://golang.org/x/sys","['BSD-3-Clause']","['The Go Authors']"
"golang.org/x/term","https://golang.org/x/term","['BSD-3-Clause']","['The Go Authors']"
"golang.org/x/text","https://golang.org/x/text","['BSD-3-Clause']","['The Go Authors']"
"golang.org/x/time","https://golang.org/x/time","['BSD-3-Clause']","['The Go Authors']"
"golang.org/x/tools","golang.org/x/tools","['Apache-2.0']","['The Go Authors']"
"google.golang.org/appengine","google.golang.org/appengine","['Apache-2.0']","['The Go Authors']"
"google.golang.org/genproto/googleapis/rpc","https://google.golang.org/genproto/googleapis/rpc","['Apache-2.0']","['The Go Authors']"
"google.golang.org/grpc","https://google.golang.org/grpc","['Apache-2.0']","['gRPC']"
"google.golang.org/protobuf","https://google.golang.org/protobuf","['BSD-3-Clause']","['The Go Authors']"
"gopkg.in/inf.v0","https://gopkg.in/inf.v0","['BSD-3-Clause']","['Peter Suranyi', 'The Go Authors']"
"gopkg.in/tomb.v1","https://gopkg.in/tomb.v1","['BSD-3-Clause']","['Gustavo Niemeyer']"
"gopkg.in/warnings.v0","https://gopkg.in/warnings.v0","['BSD-2-Clause']","['Peter Suranyi']"
"gopkg.in/yaml.v2","https://gopkg.in/yaml.v2","['Apache-2.0']","['Canonical Ltd.']"
"gopkg.in/yaml.v3","https://gopkg.in/yaml.v3","['MIT', 'Apache-2.0', 'MIT']","['Canonical Ltd', 'Canonical Ltd.', 'Kirill Simonov']"
"gotest.tools","https://gotest.tools","['Apache-2.0']","['Patrick Mezard', 'gotest.tools']"
"hashbrown","https://github.com/rust-lang/hashbrown","['MIT', 'Apache-2.0']","['Amanieu dAntras <amanieu@gmail.com>']"
"heck","https://github.com/withoutboats/heck","['MIT', 'Apache-2.0']","['Copyright c 2015 The Rust Project']"
"hermit-abi","https://github.com/hermitcore/libhermit-rs","['MIT', 'Apache-2.0']","['Stefan Lankes']"
"indexmap","https://github.com/bluss/indexmap","['Apache-2.0', 'MIT']","['Copyright c 2016 2017 Permission']"
"itoa","https://github.com/dtolnay/itoa","['MIT', 'Apache-2.0']","['David Tolnay <dtolnay@gmail.com>']"
